frame,x,y,dx_from_ref,dy_from_ref
258,1576,261,192,-171
259,1575,262,191,-170
260,1576,261,192,-171
261,1575,262,191,-170
262,1576,261,192,-171
263,1575,261,191,-171
264,1576,261,192,-171
265,1576,261,192,-171
266,1576,261,192,-171
267,1576,261,192,-171
268,1576,261,192,-171
269,1576,261,192,-171
270,1576,261,192,-171
271,1576,261,192,-171
272,1576,261,192,-171
273,1577,261,193,-171
274,1577,261,193,-171
275,1576,261,192,-171
276,1576,261,192,-171
277,1576,261,192,-171
278,1576,261,192,-171
279,1576,261,192,-171
280,1576,261,192,-171
281,1576,261,192,-171
282,1576,261,192,-171
283,1576,261,192,-171
284,1576,261,192,-171
285,1576,261,192,-171
286,1576,261,192,-171
287,1576,261,192,-171
288,1576,261,192,-171
289,1577,261,193,-171
290,1577,261,193,-171
291,1576,261,192,-171
292,1576,261,192,-171
293,1577,261,193,-171
294,1577,261,193,-171
295,1577,261,193,-171
296,1577,261,193,-171
297,1577,261,193,-171
298,1577,261,193,-171
299,1577,261,193,-171
300,1577,261,193,-171
301,1577,261,193,-171
302,1577,261,193,-171
303,1576,261,192,-171
304,1576,261,192,-171
305,1576,261,192,-171
306,1576,261,192,-171
307,1577,261,193,-171
308,1577,261,193,-171
309,1576,261,192,-171
310,1577,261,193,-171
311,1576,261,192,-171
312,1576,261,192,-171
313,1576,261,192,-171
314,1576,261,192,-171
315,1576,261,192,-171
316,1576,261,192,-171
317,1576,261,192,-171
318,1576,261,192,-171
319,1576,261,192,-171
320,1576,261,192,-171
321,1576,261,192,-171
322,1576,261,192,-171
323,1576,261,192,-171
324,1576,261,192,-171
325,1576,261,192,-171
326,1576,261,192,-171
327,1576,261,192,-171
328,1576,261,192,-171
329,1576,261,192,-171
330,1576,261,192,-171
331,1576,261,192,-171
332,1576,261,192,-171
333,1576,261,192,-171
334,1576,261,192,-171
335,1576,261,192,-171
336,1576,261,192,-171
337,1576,261,192,-171
338,1577,261,193,-171
339,1576,261,192,-171
340,1576,261,192,-171
341,1576,261,192,-171
342,1575,262,191,-170
343,1576,261,192,-171
344,1576,261,192,-171
345,1576,261,192,-171
346,1576,261,192,-171
347,1577,261,193,-171
348,1576,261,192,-171
349,1576,261,192,-171
350,1576,261,192,-171
351,1576,261,192,-171
352,1576,261,192,-171
353,1577,261,193,-171
354,1577,261,193,-171
355,1577,261,193,-171
356,1577,261,193,-171
357,1577,261,193,-171
358,1577,261,193,-171
359,1577,261,193,-171
360,1577,261,193,-171
361,1576,261,192,-171
362,1576,261,192,-171
363,1577,261,193,-171
364,1577,261,193,-171
365,1576,261,192,-171
366,1576,261,192,-171
367,1576,261,192,-171
368,1576,261,192,-171
369,1577,261,193,-171
370,1577,261,193,-171
371,1577,261,193,-171
372,1577,261,193,-171
373,1577,261,193,-171
374,1577,261,193,-171
375,1577,261,193,-171
376,1577,261,193,-171
377,1576,261,192,-171
378,1577,261,193,-171
379,1576,261,192,-171
380,1577,261,193,-171
381,1576,261,192,-171
382,1576,261,192,-171
383,1576,261,192,-171
384,1576,261,192,-171
385,1577,261,193,-171
386,1576,261,192,-171
387,1576,261,192,-171
388,1576,261,192,-171
389,1576,261,192,-171
390,1576,261,192,-171
391,1577,261,193,-171
392,1576,261,192,-171
393,1577,261,193,-171
394,1576,261,192,-171
395,1576,261,192,-171
396,1576,261,192,-171
397,1576,261,192,-171
398,1576,261,192,-171
399,1576,261,192,-171
400,1576,261,192,-171
401,1577,261,193,-171
402,1576,261,192,-171
403,1576,261,192,-171
404,1576,261,192,-171
405,1576,261,192,-171
406,1576,261,192,-171
407,1576,261,192,-171
408,1577,261,193,-171
409,1576,261,192,-171
410,1576,261,192,-171
411,1576,261,192,-171
412,1576,261,192,-171
413,1577,261,193,-171
414,1576,261,192,-171
415,1577,261,193,-171
416,1577,261,193,-171
417,1575,262,191,-170
418,1576,261,192,-171
419,1576,261,192,-171
420,1576,261,192,-171
421,1576,261,192,-171
422,1576,261,192,-171
423,1576,261,192,-171
424,1576,261,192,-171
425,1576,261,192,-171
426,1575,262,191,-170
427,1577,261,193,-171
428,1576,261,192,-171
429,1576,261,192,-171
430,1576,261,192,-171
431,1576,261,192,-171
432,1576,261,192,-171
433,1576,261,192,-171
434,1576,261,192,-171
435,1576,261,192,-171
436,1576,261,192,-171
437,1576,261,192,-171
438,1576,261,192,-171
439,1576,261,192,-171
440,1576,261,192,-171
441,1576,261,192,-171
442,1576,261,192,-171
443,1576,261,192,-171
444,1576,261,192,-171
445,1576,261,192,-171
446,1576,261,192,-171
447,1576,261,192,-171
448,1576,261,192,-171
449,1577,261,193,-171
450,1577,261,193,-171
451,1577,261,193,-171
452,1576,261,192,-171
453,1577,261,193,-171
454,1577,261,193,-171
455,1577,261,193,-171
456,1576,261,192,-171
457,1577,261,193,-171
458,1577,261,193,-171
459,1577,261,193,-171
460,1577,261,193,-171
461,1577,261,193,-171
462,1577,261,193,-171
463,1577,261,193,-171
464,1577,261,193,-171
465,1577,261,193,-171
466,1576,261,192,-171
467,1577,261,193,-171
468,1577,261,193,-171
469,1575,262,191,-170
470,1577,261,193,-171
471,1576,261,192,-171
472,1577,261,193,-171
473,1577,261,193,-171
474,1577,261,193,-171
475,1577,261,193,-171
476,1577,261,193,-171
477,1577,261,193,-171
478,1576,261,192,-171
479,1577,261,193,-171
480,1577,261,193,-171
481,1576,261,192,-171
482,1576,261,192,-171
483,1576,261,192,-171
484,1577,261,193,-171
485,1577,261,193,-171
486,1576,261,192,-171
487,1577,261,193,-171
488,1577,261,193,-171
489,1577,261,193,-171
490,1577,261,193,-171
491,1576,261,192,-171
492,1577,261,193,-171
493,1576,261,192,-171
494,1576,261,192,-171
495,1576,261,192,-171
496,1576,261,192,-171
497,1576,261,192,-171
498,1576,261,192,-171
499,1576,261,192,-171
500,1577,261,193,-171
501,1576,261,192,-171
502,1576,261,192,-171
503,1577,261,193,-171
504,1577,261,193,-171
505,1576,261,192,-171
506,1577,261,193,-171
507,1577,261,193,-171
508,1577,261,193,-171
509,1577,261,193,-171
510,1577,261,193,-171
511,1577,261,193,-171
512,1577,261,193,-171
513,1577,261,193,-171
514,1577,261,193,-171
515,1577,261,193,-171
516,1577,261,193,-171
517,1577,261,193,-171
518,1577,261,193,-171
519,1577,261,193,-171
520,1577,261,193,-171
521,1577,261,193,-171
522,1576,261,192,-171
523,1577,261,193,-171
524,1577,261,193,-171
525,1576,261,192,-171
526,1576,261,192,-171
527,1576,261,192,-171
528,1576,261,192,-171
529,1577,261,193,-171
530,1577,261,193,-171
531,1577,261,193,-171
532,1577,261,193,-171
533,1577,261,193,-171
534,1577,261,193,-171
535,1577,261,193,-171
536,1577,261,193,-171
537,1576,261,192,-171
538,1576,261,192,-171
539,1576,261,192,-171
540,1576,261,192,-171
541,1576,261,192,-171
542,1575,261,191,-171
543,1577,261,193,-171
544,1576,261,192,-171
545,1577,261,193,-171
546,1576,261,192,-171
547,1577,261,193,-171
548,1577,261,193,-171
549,1577,261,193,-171
550,1577,261,193,-171
551,1577,261,193,-171
552,1577,261,193,-171
553,1577,261,193,-171
554,1577,261,193,-171
555,1577,261,193,-171
556,1577,261,193,-171
557,1577,261,193,-171
558,1577,261,193,-171
559,1576,261,192,-171
560,1576,261,192,-171
561,1576,261,192,-171
562,1576,261,192,-171
563,1576,262,192,-170
564,1576,261,192,-171
565,1576,261,192,-171
566,1576,261,192,-171
567,1576,261,192,-171
568,1576,261,192,-171
569,1576,261,192,-171
570,1576,261,192,-171
571,1576,261,192,-171
572,1576,261,192,-171
573,1577,261,193,-171
574,1576,261,192,-171
