frame,x,y,dx_from_ref,dy_from_ref
1,411,224,-1007,-213
2,401,217,-1017,-220
3,401,216,-1017,-221
4,403,217,-1015,-220
5,404,216,-1014,-221
6,406,216,-1012,-221
7,410,218,-1008,-219
8,409,216,-1009,-221
9,413,216,-1005,-221
10,417,217,-1001,-220
11,418,216,-1000,-221
12,423,219,-995,-218
13,423,218,-995,-219
14,424,217,-994,-220
15,426,218,-992,-219
16,428,220,-990,-217
17,429,220,-989,-217
18,429,220,-989,-217
19,429,220,-989,-217
20,430,221,-988,-216
21,431,223,-987,-214
22,434,224,-984,-213
23,434,223,-984,-214
24,435,224,-983,-213
25,438,225,-980,-212
26,443,227,-975,-210
27,439,225,-979,-212
28,441,225,-977,-212
29,442,225,-976,-212
30,466,237,-952,-200
31,446,225,-972,-212
32,448,225,-970,-212
33,474,237,-944,-200
34,478,239,-940,-198
35,461,228,-957,-209
36,469,231,-949,-206
37,467,226,-951,-211
38,479,229,-939,-208
39,482,225,-936,-212
40,489,226,-929,-211
41,498,228,-920,-209
42,524,237,-894,-200
43,505,224,-913,-213
44,505,222,-913,-215
45,508,223,-910,-214
46,530,233,-888,-204
47,508,223,-910,-214
48,509,226,-909,-211
49,504,227,-914,-210
50,494,232,-924,-205
51,497,243,-921,-194
52,440,233,-978,-204
53,398,238,-1020,-199
54,348,248,-1070,-189
55,292,261,-1126,-176
56,207,483,-1211,46
57,193,496,-1225,59
58,182,514,-1236,77
59,127,596,-1291,159
60,116,645,-1302,208
61,116,699,-1302,262
62,116,739,-1302,302
63,124,791,-1294,354
64,133,821,-1285,384
65,139,832,-1279,395
66,139,833,-1279,396
67,140,833,-1278,396
68,140,833,-1278,396
69,141,833,-1277,396
70,141,833,-1277,396
71,141,833,-1277,396
72,141,833,-1277,396
73,142,833,-1276,396
74,142,833,-1276,396
75,142,833,-1276,396
76,143,833,-1275,396
77,143,833,-1275,396
78,143,833,-1275,396
79,143,833,-1275,396
80,144,833,-1274,396
81,144,833,-1274,396
82,144,833,-1274,396
83,144,833,-1274,396
84,145,833,-1273,396
85,145,833,-1273,396
86,145,833,-1273,396
87,146,832,-1272,395
88,146,832,-1272,395
89,146,832,-1272,395
90,146,832,-1272,395
91,146,832,-1272,395
92,146,832,-1272,395
93,146,832,-1272,395
94,146,831,-1272,394
95,146,831,-1272,394
96,146,831,-1272,394
97,146,831,-1272,394
98,145,831,-1273,394
99,146,831,-1272,394
100,145,831,-1273,394
101,145,831,-1273,394
102,145,831,-1273,394
103,145,831,-1273,394
104,145,831,-1273,394
105,145,830,-1273,393
106,145,830,-1273,393
107,145,830,-1273,393
108,144,830,-1274,393
109,145,830,-1273,393
110,145,830,-1273,393
111,145,830,-1273,393
112,145,829,-1273,392
113,145,829,-1273,392
114,145,829,-1273,392
115,145,829,-1273,392
116,145,829,-1273,392
117,145,829,-1273,392
118,145,829,-1273,392
119,144,829,-1274,392
120,144,828,-1274,391
121,144,828,-1274,391
122,144,828,-1274,391
123,144,828,-1274,391
124,144,828,-1274,391
125,144,828,-1274,391
126,144,828,-1274,391
127,144,828,-1274,391
128,144,828,-1274,391
129,144,828,-1274,391
130,144,828,-1274,391
131,143,828,-1275,391
132,143,828,-1275,391
133,143,828,-1275,391
134,143,828,-1275,391
135,142,828,-1276,391
136,143,828,-1275,391
137,142,829,-1276,392
138,143,828,-1275,391
139,143,828,-1275,391
140,143,828,-1275,391
141,144,828,-1274,391
142,146,830,-1272,393
143,144,828,-1274,391
144,144,828,-1274,391
145,145,828,-1273,391
146,145,827,-1273,390
147,145,827,-1273,390
148,146,827,-1272,390
149,145,827,-1273,390
150,145,826,-1273,389
151,146,826,-1272,389
152,146,826,-1272,389
153,146,826,-1272,389
154,145,825,-1273,388
155,145,825,-1273,388
156,145,825,-1273,388
157,145,825,-1273,388
158,145,825,-1273,388
159,146,825,-1272,388
160,146,825,-1272,388
161,147,825,-1271,388
162,147,825,-1271,388
163,148,825,-1270,388
164,148,825,-1270,388
165,148,825,-1270,388
166,148,825,-1270,388
167,149,825,-1269,388
168,149,825,-1269,388
169,149,825,-1269,388
170,150,825,-1268,388
171,150,825,-1268,388
172,151,825,-1267,388
173,151,825,-1267,388
174,152,825,-1266,388
175,152,825,-1266,388
176,152,825,-1266,388
177,153,825,-1265,388
178,154,825,-1264,388
179,154,826,-1264,389
180,155,826,-1263,389
181,155,826,-1263,389
182,156,827,-1262,390
183,156,827,-1262,390
184,156,827,-1262,390
185,157,828,-1261,391
186,157,828,-1261,391
187,157,828,-1261,391
188,157,828,-1261,391
189,157,828,-1261,391
190,157,828,-1261,391
191,157,828,-1261,391
192,157,829,-1261,392
193,159,831,-1259,394
194,157,829,-1261,392
195,158,829,-1260,392
196,158,830,-1260,393
197,158,830,-1260,393
198,158,830,-1260,393
199,158,830,-1260,393
200,158,830,-1260,393
201,158,830,-1260,393
202,158,830,-1260,393
203,158,831,-1260,394
204,159,831,-1259,394
205,159,831,-1259,394
206,159,831,-1259,394
207,159,831,-1259,394
208,159,831,-1259,394
209,159,831,-1259,394
210,159,831,-1259,394
211,159,831,-1259,394
212,159,831,-1259,394
213,159,831,-1259,394
214,159,831,-1259,394
215,159,831,-1259,394
216,159,831,-1259,394
217,159,831,-1259,394
218,159,832,-1259,395
219,159,831,-1259,394
220,159,831,-1259,394
221,159,831,-1259,394
222,159,831,-1259,394
223,159,831,-1259,394
224,159,831,-1259,394
225,159,831,-1259,394
226,159,831,-1259,394
227,159,831,-1259,394
228,159,831,-1259,394
229,159,831,-1259,394
230,159,831,-1259,394
231,159,830,-1259,393
232,159,830,-1259,393
233,159,830,-1259,393
234,158,830,-1260,393
235,158,830,-1260,393
236,158,830,-1260,393
237,158,830,-1260,393
238,158,830,-1260,393
239,157,830,-1261,393
240,157,830,-1261,393
241,157,829,-1261,392
242,156,829,-1262,392
243,156,829,-1262,392
244,156,829,-1262,392
245,155,829,-1263,392
246,155,829,-1263,392
247,154,829,-1264,392
248,154,829,-1264,392
249,154,829,-1264,392
250,154,829,-1264,392
251,154,829,-1264,392
252,154,829,-1264,392
253,154,829,-1264,392
254,154,829,-1264,392
255,154,828,-1264,391
256,155,829,-1263,392
257,155,829,-1263,392
258,155,829,-1263,392
259,155,828,-1263,391
260,155,828,-1263,391
261,154,828,-1264,391
262,154,828,-1264,391
263,154,828,-1264,391
264,154,828,-1264,391
265,154,828,-1264,391
266,154,828,-1264,391
267,154,828,-1264,391
268,154,828,-1264,391
269,154,828,-1264,391
270,154,828,-1264,391
271,154,828,-1264,391
272,154,828,-1264,391
273,154,828,-1264,391
274,154,828,-1264,391
275,154,828,-1264,391
276,154,828,-1264,391
277,154,828,-1264,391
278,154,828,-1264,391
279,155,828,-1263,391
280,155,828,-1263,391
281,155,828,-1263,391
282,155,828,-1263,391
283,155,829,-1263,392
284,155,829,-1263,392
285,155,829,-1263,392
286,155,829,-1263,392
287,155,829,-1263,392
288,155,829,-1263,392
289,155,829,-1263,392
290,155,829,-1263,392
291,155,829,-1263,392
292,156,829,-1262,392
293,156,829,-1262,392
294,156,829,-1262,392
295,156,829,-1262,392
296,156,829,-1262,392
297,156,829,-1262,392
298,156,830,-1262,393
299,156,829,-1262,392
300,156,830,-1262,393
301,156,830,-1262,393
302,156,830,-1262,393
303,156,830,-1262,393
