,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
25.4,216.91970802919707,215.34782608695653,228.6,235.8571428571429,207.8181818181818,212.27142857142857,216.91970802919707,202.16326530612244,209.28169014084503,203.54794520547944,186.9056603773585,194.23529411764707,218.51470588235293,200.7972972972973,204.95172413793105,188.08860759493672,228.6,192.974025974026,195.51315789473685,202.16326530612244,204.95172413793105,195.51315789473685,198.12,206.375,196.80794701986756,212.27142857142857,206.375,194.23529411764707,199.4496644295302
50.8,224.28679245283016,230.3720930232558,241.609756097561,247.65,211.51601423487543,216.13090909090909,227.72413793103448,213.03225806451613,212.27142857142857,213.03225806451613,196.15841584158417,199.4496644295302,230.3720930232558,209.28169014084503,214.57039711191337,198.12,237.744,203.54794520547944,204.24742268041237,210.02120141342755,217.71428571428572,203.54794520547944,207.8181818181818,208.54736842105265,204.24742268041237,217.71428571428572,213.79856115107913,204.95172413793105,210.02120141342755
76.19999999999999,206.8538283062645,213.7985611510791,220.1333333333333,224.0050251256281,195.08533916849012,197.68070953436805,210.76595744680847,197.2433628318584,194.65938864628816,196.80794701986753,183.44444444444443,188.0886075949367,213.28708133971287,193.3926247288503,198.5612472160356,185.35135135135133,217.9804400977995,189.2866242038216,190.09381663113004,193.3926247288503,200.7972972972973,188.88559322033896,193.3926247288503,192.14224137931032,190.09381663113004,202.62272727272725,197.68070953436805,192.55723542116627,195.5131578947368
101.6,218.51470588235293,224.28679245283016,231.71929824561403,236.32604373757457,204.95172413793105,208.18213660245183,221.3631284916201,206.73391304347825,203.89708404802744,205.66089965397924,191.11254019292605,196.15841584158417,223.864406779661,202.5076660988075,208.18213660245183,193.6026058631922,227.28871892925432,197.13432835820896,198.12,202.16326530612244,210.02120141342755,196.48264462809917,201.4779661016949,201.13705583756345,197.46179401993356,211.14031971580815,207.8181818181818,200.12121212121212,203.54794520547944
127.0,214.4155844155844,219.48301329394388,225.47799696509864,228.6,198.6497326203209,201.34146341463415,216.2882096069869,200.52631578947367,197.8561917443409,240.04846526655896,186.9056603773585,190.01278772378515,218.83652430044185,197.33067729083663,201.88858695652175,189.04580152671755,221.77611940298507,192.4740932642487,193.22496749024708,196.2879788639366,202.43869209809264,192.22509702457955,196.2879788639366,194.74442988204456,192.974025974026,204.3878954607978,199.98654104979812,196.02902374670185,198.3845126835781
152.39999999999998,225.70632911392403,229.77835051546387,237.427430093209,240.3072776280323,208.5473684210526,211.7672209026128,226.27918781725884,211.0153846153846,207.5762514551804,209.7741176470588,194.65938864628816,198.78260869565213,229.18766066838043,207.3348837209302,212.01902497027345,197.02541436464085,231.26848249027233,201.25056433408574,201.47796610169488,205.89838337182445,212.77804295942718,200.34606741573032,204.48165137614674,204.48165137614674,201.25056433408574,215.08805790108562,210.51711924439195,204.24742268041234,207.3348837209302
