frame,x,y,dx_from_ref,dy_from_ref
263,1145,482,87,0
264,1140,481,82,-1
265,1127,481,69,-1
266,1108,479,50,-3
267,1084,478,26,-4
268,1057,477,-1,-5
269,1030,476,-28,-6
270,1007,475,-51,-7
271,988,474,-70,-8
272,976,474,-82,-8
273,973,474,-85,-8
274,977,474,-81,-8
275,990,474,-68,-8
276,1009,475,-49,-7
277,1033,476,-25,-6
278,1059,477,1,-5
279,1086,478,28,-4
280,1109,480,51,-2
281,1128,480,70,-2
282,1140,481,82,-1
283,1144,481,86,-1
284,1139,481,81,-1
285,1127,481,69,-1
286,1108,480,50,-2
287,1085,478,27,-4
288,1058,477,0,-5
289,1032,476,-26,-6
290,1009,475,-49,-7
291,990,474,-68,-8
292,978,474,-80,-8
293,974,474,-84,-8
294,978,474,-80,-8
295,990,474,-68,-8
296,1009,475,-49,-7
297,1032,476,-26,-6
298,1058,477,0,-5
299,1084,478,26,-4
300,1107,480,49,-2
301,1126,480,68,-2
302,1138,481,80,-1
303,1143,481,85,-1
304,1139,481,81,-1
305,1127,480,69,-2
306,1109,480,51,-2
307,1086,478,28,-4
308,1060,478,2,-4
309,1034,476,-24,-6
310,1010,476,-48,-6
311,992,474,-66,-8
312,979,474,-79,-8
313,975,474,-83,-8
314,979,474,-79,-8
315,990,474,-68,-8
316,1008,475,-50,-7
317,1031,476,-27,-6
318,1057,477,-1,-5
319,1082,478,24,-4
320,1106,480,48,-2
321,1124,480,66,-2
322,1137,481,79,-1
323,1142,481,84,-1
324,1138,481,80,-1
325,1127,481,69,-1
326,1109,480,51,-2
327,1087,479,29,-3
328,1061,478,3,-4
329,1036,476,-22,-6
330,1012,476,-46,-6
331,993,475,-65,-7
332,981,474,-77,-8
333,976,474,-82,-8
334,979,474,-79,-8
335,990,474,-68,-8
336,1008,475,-50,-7
337,1030,476,-28,-6
338,1055,477,-3,-5
339,1081,478,23,-4
340,1104,479,46,-3
341,1123,480,65,-2
342,1135,481,77,-1
343,1141,481,83,-1
344,1138,481,80,-1
345,1127,480,69,-2
346,1110,479,52,-3
347,1088,479,30,-3
348,1063,477,5,-5
349,1037,476,-21,-6
350,1014,475,-44,-7
351,995,474,-63,-8
352,983,474,-75,-8
353,977,474,-81,-8
354,980,474,-78,-8
355,990,474,-68,-8
356,1007,475,-51,-7
357,1029,476,-29,-6
358,1054,477,-4,-5
359,1079,478,21,-4
360,1102,479,44,-3
361,1121,480,63,-2
362,1134,480,76,-2
363,1139,481,81,-1
364,1137,481,79,-1
365,1127,480,69,-2
366,1110,480,52,-2
367,1089,479,31,-3
368,1064,477,6,-5
369,1039,476,-19,-6
370,1016,475,-42,-7
371,997,474,-61,-8
372,984,474,-74,-8
373,978,474,-80,-8
374,981,474,-77,-8
375,990,474,-68,-8
376,1007,475,-51,-7
377,1028,476,-30,-6
378,1053,477,-5,-5
379,1078,478,20,-4
380,1101,479,43,-3
381,1119,480,61,-2
382,1132,481,74,-1
383,1138,481,80,-1
384,1136,480,78,-2
385,1126,480,68,-2
386,1110,480,52,-2
387,1089,478,31,-4
388,1065,477,7,-5
389,1040,477,-18,-5
390,1017,476,-41,-6
391,998,475,-60,-7
392,985,474,-73,-8
393,980,474,-78,-8
394,981,474,-77,-8
395,991,474,-67,-8
396,1007,475,-51,-7
397,1028,476,-30,-6
398,1052,477,-6,-5
399,1076,478,18,-4
400,1099,479,41,-3
401,1118,480,60,-2
402,1131,480,73,-2
403,1137,481,79,-1
404,1135,481,77,-1
405,1126,480,68,-2
406,1110,480,52,-2
407,1089,478,31,-4
408,1066,478,8,-4
409,1041,476,-17,-6
410,1019,476,-39,-6
411,1000,475,-58,-7
412,987,474,-71,-8
413,981,474,-77,-8
414,982,474,-76,-8
415,991,474,-67,-8
416,1007,475,-51,-7
417,1027,476,-31,-6
418,1051,477,-7,-5
419,1075,478,17,-4
420,1097,479,39,-3
421,1116,480,58,-2
422,1129,480,71,-2
423,1136,481,78,-1
424,1134,481,76,-1
425,1126,480,68,-2
426,1110,480,52,-2
427,1090,479,32,-3
428,1067,478,9,-4
429,1043,477,-15,-5
430,1020,476,-38,-6
431,1001,475,-57,-7
432,988,474,-70,-8
433,982,474,-76,-8
434,983,474,-75,-8
435,991,474,-67,-8
436,1007,475,-51,-7
437,1026,476,-32,-6
438,1049,477,-9,-5
439,1074,478,16,-4
440,1096,479,38,-3
441,1115,480,57,-2
442,1128,480,70,-2
443,1135,481,77,-1
444,1134,481,76,-1
445,1125,480,67,-2
446,1111,480,53,-2
447,1091,479,33,-3
448,1068,478,10,-4
449,1044,477,-14,-5
450,1021,475,-37,-7
451,1003,475,-55,-7
452,990,474,-68,-8
453,983,474,-75,-8
454,984,474,-74,-8
455,992,474,-66,-8
456,1007,475,-51,-7
457,1026,476,-32,-6
458,1049,477,-9,-5
459,1072,478,14,-4
460,1095,479,37,-3
461,1114,480,56,-2
462,1127,480,69,-2
463,1134,480,76,-2
464,1133,481,75,-1
465,1125,480,67,-2
466,1111,480,53,-2
467,1091,479,33,-3
468,1069,478,11,-4
469,1045,477,-13,-5
470,1023,476,-35,-6
471,1004,475,-54,-7
472,991,474,-67,-8
473,984,474,-74,-8
474,984,474,-74,-8
475,992,474,-66,-8
476,1006,475,-52,-7
477,1025,476,-33,-6
478,1048,477,-10,-5
479,1071,478,13,-4
480,1093,479,35,-3
481,1112,479,54,-3
482,1126,480,68,-2
483,1132,480,74,-2
484,1132,481,74,-1
485,1125,480,67,-2
486,1111,480,53,-2
487,1092,479,34,-3
488,1069,478,11,-4
489,1046,476,-12,-6
490,1024,476,-34,-6
491,1006,475,-52,-7
492,993,474,-65,-8
493,985,474,-73,-8
494,985,474,-73,-8
495,993,474,-65,-8
496,1006,475,-52,-7
497,1025,476,-33,-6
498,1047,477,-11,-5
499,1070,478,12,-4
500,1092,479,34,-3
501,1111,480,53,-2
502,1124,480,66,-2
503,1131,480,73,-2
504,1131,480,73,-2
505,1124,480,66,-2
506,1111,480,53,-2
507,1092,479,34,-3
508,1070,478,12,-4
509,1047,477,-11,-5
510,1025,476,-33,-6
511,1007,475,-51,-7
512,993,474,-65,-8
513,986,474,-72,-8
514,986,474,-72,-8
515,993,474,-65,-8
516,1006,475,-52,-7
517,1025,476,-33,-6
518,1046,477,-12,-5
519,1069,478,11,-4
520,1091,479,33,-3
521,1110,480,52,-2
522,1123,480,65,-2
523,1130,480,72,-2
524,1131,481,73,-1
525,1124,480,66,-2
526,1111,480,53,-2
527,1093,479,35,-3
528,1071,478,13,-4
529,1048,477,-10,-5
530,1027,476,-31,-6
531,1008,475,-50,-7
532,995,474,-63,-8
533,988,474,-70,-8
534,987,474,-71,-8
535,994,475,-64,-7
536,1006,475,-52,-7
537,1024,476,-34,-6
538,1045,476,-13,-6
539,1068,478,10,-4
540,1090,479,32,-3
541,1108,480,50,-2
542,1122,480,64,-2
543,1129,480,71,-2
544,1130,480,72,-2
545,1123,480,65,-2
546,1111,480,53,-2
547,1093,479,35,-3
548,1072,478,14,-4
549,1049,477,-9,-5
550,1028,476,-30,-6
551,1010,475,-48,-7
552,996,475,-62,-7
553,989,474,-69,-8
554,988,474,-70,-8
555,994,474,-64,-8
556,1007,475,-51,-7
557,1024,476,-34,-6
558,1045,476,-13,-6
559,1067,478,9,-4
560,1088,479,30,-3
561,1107,479,49,-3
562,1121,480,63,-2
563,1128,480,70,-2
564,1129,480,71,-2
565,1123,480,65,-2
566,1110,479,52,-3
567,1093,479,35,-3
568,1072,478,14,-4
569,1050,477,-8,-5
570,1029,476,-29,-6
571,1011,475,-47,-7
572,997,475,-61,-7
573,990,474,-68,-8
574,989,474,-69,-8
575,994,474,-64,-8
576,1007,475,-51,-7
577,1024,476,-34,-6
578,1044,477,-14,-5
579,1066,478,8,-4
580,1087,478,29,-4
581,1105,479,47,-3
582,1119,480,61,-2
583,1127,480,69,-2
584,1128,480,70,-2
585,1122,480,64,-2
586,1110,480,52,-2
587,1094,479,36,-3
588,1073,478,15,-4
589,1051,477,-7,-5
590,1030,476,-28,-6
591,1012,475,-46,-7
592,998,475,-60,-7
593,991,474,-67,-8
594,990,474,-68,-8
595,995,474,-63,-8
596,1007,475,-51,-7
597,1024,476,-34,-6
598,1043,477,-15,-5
599,1065,478,7,-4
600,1086,478,28,-4
601,1104,480,46,-2
602,1118,480,60,-2
603,1126,480,68,-2
604,1127,481,69,-1
605,1122,480,64,-2
606,1110,480,52,-2
607,1094,479,36,-3
608,1074,478,16,-4
609,1052,477,-6,-5
610,1032,476,-26,-6
611,1013,475,-45,-7
612,1000,475,-58,-7
613,992,474,-66,-8
614,990,474,-68,-8
615,995,475,-63,-7
616,1007,475,-51,-7
617,1023,476,-35,-6
618,1043,476,-15,-6
619,1064,477,6,-5
620,1085,478,27,-4
621,1103,479,45,-3
622,1117,480,59,-2
623,1125,480,67,-2
624,1127,480,69,-2
625,1121,480,63,-2
626,1110,480,52,-2
627,1094,479,36,-3
628,1074,478,16,-4
629,1053,477,-5,-5
630,1033,476,-25,-6
631,1014,475,-44,-7
632,1001,475,-57,-7
633,993,474,-65,-8
634,991,474,-67,-8
635,996,474,-62,-8
636,1007,475,-51,-7
637,1023,476,-35,-6
638,1043,476,-15,-6
639,1063,477,5,-5
640,1084,478,26,-4
641,1102,479,44,-3
642,1116,480,58,-2
643,1124,480,66,-2
644,1126,480,68,-2
645,1121,480,63,-2
646,1110,480,52,-2
647,1094,479,36,-3
648,1075,478,17,-4
649,1054,477,-4,-5
650,1034,476,-24,-6
651,1016,476,-42,-6
652,1002,475,-56,-7
653,994,474,-64,-8
654,992,474,-66,-8
655,996,474,-62,-8
656,1007,475,-51,-7
657,1023,476,-35,-6
658,1042,476,-16,-6
659,1063,478,5,-4
660,1083,478,25,-4
661,1101,479,43,-3
662,1115,480,57,-2
663,1123,480,65,-2
664,1125,480,67,-2
665,1120,480,62,-2
666,1110,480,52,-2
667,1094,479,36,-3
668,1075,478,17,-4
669,1055,477,-3,-5
670,1035,476,-23,-6
671,1017,476,-41,-6
672,1003,475,-55,-7
673,995,474,-63,-8
674,993,474,-65,-8
675,997,475,-61,-7
676,1007,475,-51,-7
677,1023,476,-35,-6
678,1041,476,-17,-6
679,1062,477,4,-5
680,1082,478,24,-4
681,1100,479,42,-3
682,1113,480,55,-2
683,1122,480,64,-2
684,1124,480,66,-2
685,1119,480,61,-2
686,1110,480,52,-2
687,1094,479,36,-3
688,1076,478,18,-4
689,1056,477,-2,-5
690,1036,476,-22,-6
691,1018,476,-40,-6
692,1004,475,-54,-7
693,996,475,-62,-7
694,994,474,-64,-8
695,997,474,-61,-8
696,1007,475,-51,-7
697,1023,475,-35,-7
698,1041,476,-17,-6
699,1061,477,3,-5
700,1081,478,23,-4
701,1099,479,41,-3
702,1112,480,54,-2
703,1121,480,63,-2
704,1123,480,65,-2
705,1119,480,61,-2
706,1110,480,52,-2
707,1095,479,37,-3
708,1076,478,18,-4
709,1057,477,-1,-5
710,1037,476,-21,-6
711,1019,475,-39,-7
712,1005,475,-53,-7
713,997,474,-61,-8
714,994,474,-64,-8
715,998,475,-60,-7
716,1008,475,-50,-7
717,1022,476,-36,-6
718,1041,476,-17,-6
719,1060,477,2,-5
720,1080,478,22,-4
721,1098,479,40,-3
722,1111,479,53,-3
723,1120,480,62,-2
724,1122,480,64,-2
725,1119,480,61,-2
726,1110,480,52,-2
727,1095,479,37,-3
728,1077,478,19,-4
729,1057,477,-1,-5
730,1037,476,-21,-6
731,1020,475,-38,-7
732,1006,475,-52,-7
733,998,475,-60,-7
734,995,474,-63,-8
735,999,475,-59,-7
736,1008,475,-50,-7
737,1022,476,-36,-6
738,1040,476,-18,-6
739,1060,477,2,-5
740,1079,478,21,-4
741,1097,479,39,-3
742,1110,480,52,-2
743,1119,480,61,-2
744,1122,480,64,-2
745,1118,480,60,-2
746,1109,480,51,-2
747,1095,479,37,-3
748,1077,478,19,-4
749,1058,477,0,-5
750,1039,476,-19,-6
751,1021,476,-37,-6
752,1007,475,-51,-7
753,999,475,-59,-7
754,996,474,-62,-8
755,999,475,-59,-7
756,1008,475,-50,-7
757,1022,476,-36,-6
758,1039,476,-19,-6
759,1059,477,1,-5
760,1078,478,20,-4
761,1095,479,37,-3
762,1109,480,51,-2
763,1118,480,60,-2
764,1121,480,63,-2
765,1118,480,60,-2
766,1109,480,51,-2
767,1095,479,37,-3
768,1078,478,20,-4
769,1059,477,1,-5
770,1040,476,-18,-6
771,1022,476,-36,-6
772,1009,475,-49,-7
773,1000,475,-58,-7
774,997,475,-61,-7
775,1000,474,-58,-8
776,1008,475,-50,-7
777,1022,476,-36,-6
778,1039,476,-19,-6
779,1058,477,0,-5
780,1077,478,19,-4
781,1094,479,36,-3
782,1108,480,50,-2
783,1117,480,59,-2
784,1120,480,62,-2
785,1117,480,59,-2
786,1108,480,50,-2
787,1095,479,37,-3
788,1078,478,20,-4
789,1059,477,1,-5
790,1040,476,-18,-6
791,1023,476,-35,-6
792,1010,475,-48,-7
793,1001,475,-57,-7
794,998,475,-60,-7
795,1000,475,-58,-7
796,1009,475,-49,-7
797,1022,475,-36,-7
798,1039,476,-19,-6
799,1058,477,0,-5
800,1076,478,18,-4
801,1093,479,35,-3
802,1107,480,49,-2
803,1116,480,58,-2
804,1119,480,61,-2
805,1117,480,59,-2
806,1108,480,50,-2
807,1095,479,37,-3
808,1079,478,21,-4
809,1060,477,2,-5
