frame,x,y,dx_from_ref,dy_from_ref
261,989,488,-109,-8
262,1007,489,-91,-7
263,1029,489,-69,-7
264,1053,490,-45,-6
265,1079,491,-19,-5
266,1105,493,7,-3
267,1130,494,32,-2
268,1152,496,54,0
269,1171,497,73,1
270,1185,497,87,1
271,1195,498,97,2
272,1199,498,101,2
273,1198,499,100,3
274,1191,498,93,2
275,1179,498,81,2
276,1163,496,65,0
277,1143,495,45,-1
278,1120,494,22,-2
279,1096,493,-2,-3
280,1071,491,-27,-5
281,1048,490,-50,-6
282,1026,490,-72,-6
283,1009,489,-89,-7
284,995,488,-103,-8
285,987,488,-111,-8
286,983,487,-115,-9
287,986,488,-112,-8
288,993,488,-105,-8
289,1006,488,-92,-8
290,1024,488,-74,-8
291,1046,489,-52,-7
292,1070,490,-28,-6
293,1097,492,-1,-4
294,1124,493,26,-3
295,1150,495,52,-1
296,1175,497,77,1
297,1196,499,98,3
298,1213,500,115,4
299,1224,501,126,5
300,1231,502,133,6
301,1232,502,134,6
302,1227,501,129,5
303,1217,500,119,4
304,1202,499,104,3
305,1183,498,85,2
306,1160,496,62,0
307,1134,494,36,-2
308,1107,493,9,-3
309,1080,491,-18,-5
310,1054,490,-44,-6
311,1031,489,-67,-7
312,1011,488,-87,-8
313,996,488,-102,-8
314,986,488,-112,-8
315,980,488,-118,-8
316,981,488,-117,-8
317,987,488,-111,-8
318,998,489,-100,-7
319,1014,489,-84,-7
320,1033,489,-65,-7
321,1056,490,-42,-6
322,1079,491,-19,-5
323,1104,493,6,-3
324,1127,494,29,-2
325,1148,496,50,0
326,1166,496,68,0
327,1180,497,82,1
328,1189,498,91,2
329,1193,498,95,2
330,1192,498,94,2
331,1185,498,87,2
332,1174,497,76,1
333,1158,496,60,0
334,1138,495,40,-1
335,1116,493,18,-3
336,1092,492,-6,-4
337,1068,491,-30,-5
338,1044,490,-54,-6
339,1022,490,-76,-6
340,1004,489,-94,-7
341,990,488,-108,-8
342,980,488,-118,-8
343,976,488,-122,-8
344,978,488,-120,-8
345,984,488,-114,-8
346,996,488,-102,-8
347,1013,489,-85,-7
348,1034,489,-64,-7
349,1058,490,-40,-6
350,1084,491,-14,-5
351,1111,492,13,-4
352,1137,494,39,-2
353,1162,496,64,0
354,1184,498,86,2
355,1202,499,104,3
356,1215,500,117,4
357,1223,501,125,5
358,1226,501,128,5
359,1223,501,125,5
360,1215,501,117,5
361,1202,500,104,4
362,1185,498,87,2
363,1164,496,66,0
364,1141,494,43,-2
365,1116,492,18,-4
366,1091,492,-7,-4
367,1066,491,-32,-5
368,1044,490,-54,-6
369,1026,489,-72,-7
370,1011,488,-87,-8
371,1001,487,-97,-9
372,996,487,-102,-9
373,996,488,-102,-8
374,1001,488,-97,-8
375,1011,489,-87,-7
376,1026,489,-72,-7
377,1043,489,-55,-7
378,1064,490,-34,-6
379,1086,491,-12,-5
380,1109,493,11,-3
381,1131,495,33,-1
382,1151,496,53,0
383,1169,497,71,1
384,1182,498,84,2
385,1191,498,93,2
386,1194,498,96,2
387,1193,498,95,2
388,1186,498,88,2
389,1175,497,77,1
390,1158,496,60,0
391,1139,494,41,-2
392,1117,493,19,-3
393,1092,491,-6,-5
394,1068,490,-30,-6
395,1044,490,-54,-6
396,1022,490,-76,-6
397,1003,489,-95,-7
398,988,489,-110,-7
399,978,488,-120,-8
400,972,487,-126,-9
401,973,488,-125,-8
402,978,488,-120,-8
403,988,489,-110,-7
404,1004,489,-94,-7
405,1023,489,-75,-7
406,1046,489,-52,-7
407,1070,490,-28,-6
408,1096,492,-2,-4
409,1122,494,24,-2
410,1146,495,48,-1
411,1168,497,70,1
412,1186,498,88,2
413,1201,498,103,2
414,1210,499,112,3
415,1214,500,116,4
416,1213,500,115,4
417,1206,500,108,4
418,1195,500,97,4
419,1180,498,82,2
420,1161,496,63,0
421,1140,494,42,-2
422,1117,493,19,-3
423,1094,492,-4,-4
424,1071,491,-27,-5
425,1051,490,-47,-6
426,1034,489,-64,-7
427,1020,488,-78,-8
428,1011,487,-87,-9
429,1006,487,-92,-9
430,1007,488,-91,-8
431,1012,489,-86,-7
432,1022,489,-76,-7
433,1036,490,-62,-6
434,1053,490,-45,-6
435,1073,490,-25,-6
436,1095,492,-3,-4
437,1117,494,19,-2
438,1138,496,40,0
439,1158,497,60,1
440,1174,498,76,2
441,1187,498,89,2
442,1196,498,98,2
443,1199,498,101,2
444,1198,499,100,3
445,1192,499,94,3
446,1180,498,82,2
447,1165,497,67,1
448,1146,495,48,-1
449,1123,493,25,-3
450,1099,491,1,-5
451,1075,491,-23,-5
452,1051,491,-47,-5
453,1028,490,-70,-6
454,1008,489,-90,-7
455,993,488,-105,-8
456,981,487,-117,-9
457,974,487,-124,-9
458,973,488,-125,-8
459,976,489,-122,-7
460,985,489,-113,-7
461,998,489,-100,-7
462,1016,489,-82,-7
463,1037,489,-61,-7
464,1060,490,-38,-6
465,1084,491,-14,-5
466,1108,493,10,-3
467,1132,495,34,-1
468,1153,496,55,0
469,1171,497,73,1
470,1185,497,87,1
471,1194,497,96,1
472,1199,499,101,3
473,1199,500,101,4
474,1193,500,95,4
475,1183,499,85,3
476,1169,497,71,1
477,1152,495,54,-1
478,1133,494,35,-2
479,1111,493,13,-3
480,1090,492,-8,-4
481,1069,492,-29,-4
482,1051,491,-47,-5
