,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
25.4,303.2448979591837,306.37113402061857,391.0263157894737,337.70454545454544,341.58620689655174,401.5945945945946,330.2,353.7857142857143,391.0263157894737,337.70454545454544,349.6235294117647,401.5945945945946,341.58620689655174,353.7857142857143,391.0263157894737,345.5581395348837,353.7857142857143,412.75,358.0481927710844,376.17721518987344,407.0958904109589,358.0481927710844,385.948051948052,371.475,401.5945945945946,385.948051948052,358.0481927710844,371.475,362.4146341463415,407.0958904109589,385.948051948052,366.8888888888889,381.0,358.0481927710844,401.5945945945946,391.0263157894737,366.8888888888889,362.4146341463415,371.475,333.91011235955057,330.2
50.8,351.6923076923077,333.91011235955057,437.02941176470586,378.5732484076433,369.167701863354,446.8872180451128,378.5732484076433,373.811320754717,437.02941176470586,383.458064516129,376.17721518987344,450.27272727272725,385.948051948052,383.458064516129,446.8872180451128,388.4705882352941,385.948051948052,460.7441860465116,393.6158940397351,398.8993288590604,457.2,391.0263157894737,433.8394160583941,415.6363636363636,446.8872180451128,418.5633802816901,388.4705882352941,398.8993288590604,393.6158940397351,440.26666666666665,427.5971223021583,396.24,401.5945945945946,393.6158940397351,430.69565217391306,421.531914893617,401.5945945945946,396.24,401.5945945945946,371.475,347.57894736842104
76.19999999999999,341.5862068965517,348.25781249999994,441.3564356435643,374.5966386554621,381.0,448.0100502512562,379.37872340425525,387.6260869565217,454.8673469387754,385.9480519480519,391.0263157894736,454.8673469387754,385.9480519480519,396.24,461.9378238341968,398.0089285714285,410.847926267281,474.2234042553191,394.4867256637168,420.53773584905656,476.75935828877,414.6697674418604,457.19999999999993,448.0100502512562,457.19999999999993,450.2727272727272,410.847926267281,418.56338028169006,420.53773584905656,471.71428571428567,454.8673469387754,422.5308056872037,437.0294117647058,416.60747663551393,464.34375,461.9378238341968,430.69565217391295,418.56338028169006,418.56338028169006,405.2454545454545,363.8938775510204
101.6,365.76,377.37142857142857,477.3975903614458,398.8993288590604,409.9034482758621,485.1918367346939,401.5945945945946,412.75,487.1803278688525,409.9034482758621,418.5633802816901,495.3,415.6363636363636,423.0320284697509,495.3,418.5633802816901,424.54285714285714,512.3793103448276,427.5971223021583,430.69565217391306,512.3793103448276,435.4285714285714,485.1918367346939,464.34375,483.219512195122,462.5369649805447,427.5971223021583,438.6420664206642,435.4285714285714,491.206611570248,473.593625498008,443.55223880597015,446.8872180451128,433.8394160583941,481.2631578947368,468.0,443.55223880597015,440.26666666666665,440.26666666666665,417.0947368421053,385.948051948052
127.0,407.0958904109589,423.3333333333333,540.3272727272728,451.6413373860182,455.79754601227,552.3791821561339,455.79754601227,465.7993730407524,542.2992700729927,458.6111111111111,464.34375,546.2867647058823,457.2,467.2641509433962,546.2867647058823,464.34375,470.22151898734177,564.9809885931559,470.22151898734177,471.7142857142857,558.609022556391,467.2641509433962,521.3684210526316,503.6949152542373,526.9148936170212,507.1331058020478,470.22151898734177,473.2165605095541,467.2641509433962,534.4964028776978,512.3793103448276,473.2165605095541,480.873786407767,474.7284345047924,528.7900355871886,508.86986301369865,479.3225806451613,479.3225806451613,470.22151898734177,443.55223880597015,419.7457627118644
152.39999999999998,374.59663865546213,385.9480519480519,483.21951219512187,412.74999999999994,415.63636363636357,489.8571428571428,414.6697674418604,419.5482352941176,491.20661157024784,419.5482352941176,421.53191489361694,495.2999999999999,417.583138173302,422.5308056872037,498.06703910614516,423.5344418052256,426.57416267942574,510.91117478510023,426.57416267942574,430.69565217391295,503.69491525423723,427.5971223021582,470.46965699208437,454.8673469387754,481.9135135135134,453.7099236641221,430.69565217391295,428.62499999999994,430.69565217391295,481.9135135135134,463.1376623376623,428.62499999999994,433.8394160583941,429.6578313253011,474.22340425531905,461.9378238341968,435.960880195599,433.8394160583941,432.78640776699024,401.5945945945945,384.28448275862064
