frame,x,y,dx_from_ref,dy_from_ref
288,960,493,-14,1
289,960,493,-14,1
290,961,493,-13,1
291,962,493,-12,1
292,962,493,-12,1
293,963,493,-11,1
294,964,493,-10,1
295,966,493,-8,1
296,967,493,-7,1
297,968,493,-6,1
298,970,494,-4,2
299,971,494,-3,2
300,973,494,-1,2
301,974,494,0,2
302,975,494,1,2
303,977,494,3,2
304,979,494,5,2
305,980,494,6,2
306,981,494,7,2
307,983,494,9,2
308,984,494,10,2
309,986,494,12,2
310,987,493,13,1
311,988,493,14,1
312,989,493,15,1
313,990,493,16,1
314,990,493,16,1
315,991,493,17,1
316,991,493,17,1
317,991,494,17,2
318,991,494,17,2
319,991,493,17,1
320,991,493,17,1
321,991,493,17,1
322,990,493,16,1
323,990,493,16,1
324,989,493,15,1
325,988,493,14,1
326,987,493,13,1
327,986,493,12,1
328,984,493,10,1
329,983,493,9,1
330,982,493,8,1
331,981,493,7,1
332,979,492,5,0
333,978,492,4,0
334,976,492,2,0
335,975,492,1,0
336,974,492,0,0
337,972,492,-2,0
338,971,492,-3,0
339,969,492,-5,0
340,968,492,-6,0
