frame,x,y,dx_from_ref,dy_from_ref
287,1198,518,226,26
288,1183,523,211,31
289,1159,528,187,36
290,1104,538,132,46
291,1059,543,87,51
292,984,547,12,55
293,932,547,-40,55
294,860,541,-112,49
295,820,535,-152,43
296,777,527,-195,35
297,762,524,-210,32
298,761,523,-211,31
299,775,526,-197,34
300,814,535,-158,43
301,850,540,-122,48
302,917,547,-55,55
303,968,549,-4,57
304,1039,546,67,54
305,1083,541,111,49
306,1139,533,167,41
307,1166,527,194,35
308,1188,523,216,31
309,1190,523,218,31
310,1172,527,200,35
311,1147,533,175,41
312,1092,541,120,49
313,1048,546,76,54
314,977,549,5,57
315,926,548,-46,56
316,859,542,-113,50
317,824,537,-148,45
318,786,530,-186,38
319,773,527,-199,35
320,775,526,-197,34
321,790,530,-182,38
322,829,537,-143,45
323,865,543,-107,51
324,930,549,-42,57
325,978,550,6,58
326,1045,547,73,55
327,1087,542,115,50
328,1138,534,166,42
329,1163,530,191,38
330,1182,526,210,34
331,1181,527,209,35
332,1161,531,189,39
333,1135,535,163,43
334,1081,543,109,51
335,1038,547,66,55
336,971,549,-1,57
337,922,548,-50,56
338,861,542,-111,50
339,829,537,-143,45
340,796,531,-176,39
341,786,528,-186,36
342,790,529,-182,37
343,805,532,-167,40
344,844,539,-128,47
345,879,543,-93,51
346,944,549,-28,57
347,986,548,14,56
348,1051,546,79,54
349,1090,541,118,49
350,1137,535,165,43
351,1159,531,187,39
352,1174,528,202,36
353,1171,528,199,36
354,1149,533,177,41
355,1122,537,150,45
356,1069,544,97,52
357,1028,547,56,55
358,964,549,-8,57
359,918,548,-54,56
360,861,542,-111,50
361,832,537,-140,45
362,804,532,-168,40
363,796,530,-176,38
364,803,531,-169,39
365,819,534,-153,42
366,857,540,-115,48
367,892,545,-80,53
368,954,549,-18,57
369,994,548,22,56
370,1054,545,82,53
371,1091,542,119,50
372,1134,536,162,44
373,1153,532,181,40
374,1165,530,193,38
375,1160,530,188,38
376,1136,535,164,43
377,1109,539,137,47
378,1056,545,84,53
379,1016,548,44,56
380,956,549,-16,57
381,913,548,-59,56
382,861,542,-111,50
383,835,538,-137,46
384,811,533,-161,41
385,805,532,-167,40
386,814,533,-158,41
387,831,536,-141,44
388,869,542,-103,50
389,903,546,-69,54
390,963,549,-9,57
391,1001,549,29,57
392,1057,546,85,54
393,1090,542,118,50
394,1129,537,157,45
395,1146,534,174,42
396,1154,532,182,40
397,1148,533,176,41
398,1122,537,150,45
