frame,x,y,dx_from_ref,dy_from_ref
403,979,539,5,47
404,984,539,10,47
405,989,539,15,47
406,993,539,19,47
407,998,539,24,47
408,1002,539,28,47
409,1005,539,31,47
410,1009,539,35,47
411,1012,539,38,47
412,1015,539,41,47
413,1017,539,43,47
414,1019,539,45,47
415,1021,539,47,47
416,1022,539,48,47
417,1023,540,49,48
418,1023,540,49,48
419,1022,540,48,48
420,1022,540,48,48
421,1021,541,47,49
422,1019,541,45,49
423,1017,542,43,50
424,1015,542,41,50
425,1012,542,38,50
426,1009,542,35,50
427,1006,543,32,51
428,1002,543,28,51
429,998,543,24,51
430,994,543,20,51
431,990,543,16,51
432,985,544,11,52
433,981,544,7,52
434,976,544,2,52
435,972,544,-2,52
436,967,544,-7,52
437,963,544,-11,52
438,959,544,-15,52
439,955,544,-19,52
440,951,544,-23,52
441,948,544,-26,52
442,945,544,-29,52
443,942,543,-32,51
444,939,543,-35,51
445,937,543,-37,51
446,936,542,-38,50
447,934,542,-40,50
448,934,542,-40,50
449,933,542,-41,50
450,933,541,-41,49
451,933,541,-41,49
452,934,541,-40,49
453,935,541,-39,49
454,937,541,-37,49
455,939,541,-35,49
456,941,541,-33,49
457,944,541,-30,49
458,946,541,-28,49
459,950,541,-24,49
460,953,542,-21,50
461,957,541,-17,49
462,961,542,-13,50
463,965,542,-9,50
464,969,542,-5,50
465,973,542,-1,50
466,978,542,4,50
467,982,542,8,50
468,986,542,12,50
469,990,542,16,50
470,994,542,20,50
471,997,542,23,50
472,1001,542,27,50
473,1004,542,30,50
474,1007,542,33,50
475,1010,542,36,50
476,1012,542,38,50
477,1014,542,40,50
478,1016,542,42,50
479,1018,542,44,50
480,1018,542,44,50
481,1019,542,45,50
482,1019,542,45,50
483,1019,542,45,50
484,1018,542,44,50
485,1017,542,43,50
486,1016,542,42,50
487,1015,542,41,50
488,1013,542,39,50
489,1010,542,36,50
490,1007,543,33,51
491,1005,543,31,51
492,1002,543,28,51
493,998,543,24,51
494,995,543,21,51
495,992,543,18,51
